GbGDiv results table from 'allMtub-MYCOBACT' records table.
Created at 16:55, on Tue 3 May, 2016
Software version: 0.9
Isolate records read from table: 7670

"Locus"	"Missing"	"Paralogous"	"CountNuc"	"CountAA"	"MinLength"	"MaxLength"	"AvgLength"	"NonVarNuc"	"NonVarAA"	"AllelicDiv"	"ADivNM"	"VSitesNuc"	"VSitesAA"	"RatioCount"	"RatioVS"
"MYCO003886"	2613	0	106	68	1638	1656	1652.64705882353	1531	424	0.0641395266061577	0.00213297080528605	0.0736074034525719	0.230325680726108	0.641509433962264	3.12911025145067
"MYCO003887"	784	0	127	82	1527	1530	1529.96341463415	1403	429	0.0830085208477803	0.0210019650469087	0.0829846082721592	0.158803414715801	0.645669291338583	1.91364902506961
"MYCO003888"	202	0	118	85	1014	1032	1025.64705882353	911	266	0.115049323239275	0.0530427674384034	0.111780224822207	0.221954576737784	0.720338983050847	1.9856336582863
"MYCO003889"	520	0	94	61	831	831	831	736	222	0.113116726835138	0.0511101710342668	0.114320096269555	0.1985559566787	0.648936170212766	1.73684210526316
"MYCO003890"	155	0	27	19	288	288	288	261	78	0.09375	0.0317434441991284	0.09375	0.1875	0.703703703703704	2
"MYCO003891"	38	0	38	27	318	324	323.777777777778	285	83	0.117364447494852	0.0553578916939808	0.119766643788607	0.23095401509952	0.710526315789474	1.92836676217764
"MYCO003892"	1740	0	113	69	1176	1200	1199.21739130435	1064	318	0.0942281197882675	0.0322215639873959	0.112754695091003	0.204481183380467	0.610619469026549	1.81350482315111
"MYCO003893"	143	0	26	20	234	234	234	211	63	0.111111111111111	0.0491045553102395	0.0982905982905983	0.192307692307692	0.769230769230769	1.95652173913044
"MYCO003894"	2175	0	298	210	4185	4191	4190.94285714286	3898	1209	0.0711057177723389	0.00909916197146734	0.0698990339712174	0.134562287381633	0.704697986577181	1.92509509411879
"MYCO003895"	2063	0	112	76	1488	1488	1488	1377	424	0.0752688172043011	0.0132622614034295	0.0745967741935484	0.145161290322581	0.678571428571429	1.94594594594595
"MYCO003896"	431	0	90	67	897	909	908.328358208955	792	233	0.0990831115054718	0.0370765557046002	0.128068618751848	0.230454500640836	0.744444444444444	1.79946112394149
"MYCO003897"	7604	0	3	3	633	633	633	630	208	0.004739336492891	-0.0572672193079806	0.004739336492891	0.014218009478673	1	3
"MYCO003898"	3731	0	14	12	333	333	333	320	99	0.042042042042042	-0.0199645137588296	0.039039039039039	0.108108108108108	0.857142857142857	2.76923076923077
"MYCO003899"	2149	0	99	70	1233	1233	1233	1138	346	0.0802919708029197	0.0182854150020481	0.0770478507704785	0.158150851581509	0.707070707070707	2.05263157894737
"MYCO003900"	1196	0	136	68	933	936	935.691176470588	832	253	0.145347101073444	0.0833405452725721	0.110817734609521	0.188834928568061	0.5	1.70401361509006
"MYCO003901"	136	0	45	32	441	468	450.28125	398	118	0.0999375390381012	0.0379309832372296	0.116107988063016	0.213824692900271	0.711111111111111	1.84160191273162
"MYCO003902"	38	0	55	33	531	531	531	479	144	0.103578154425612	0.0415715986247404	0.0979284369114878	0.186440677966102	0.6	1.90384615384615
"MYCO003903"	2430	0	191	138	2514	2565	2540.65217391304	2313	703	0.0751775477025756	0.013170991901704	0.0896038333190712	0.169898177462136	0.722513089005236	1.89610389610391
"MYCO003904"	20	0	36	29	273	273	273	240	67	0.131868131868132	0.0698615760672603	0.120879120879121	0.263736263736264	0.805555555555556	2.18181818181818
"MYCO003905"	50	0	36	24	312	312	312	278	83	0.115384615384615	0.0533780595837438	0.108974358974359	0.201923076923077	0.666666666666667	1.85294117647059
"MYCO003906"	84	0	54	39	501	528	510.230769230769	452	133	0.105834464043419	0.0438279082425477	0.114126338006935	0.218000904568068	0.722222222222222	1.9101717305152
"MYCO003909"	397	0	201	119	2394	2409	2408.79831932773	2203	686	0.0834440967461722	0.0214375409453006	0.0854360938715559	0.145632084061581	0.592039800995025	1.70457329522254
"MYCO003910"	521	0	366	230	3543	3558	3554.92173913043	3181	965	0.102955852999883	0.0409492971990111	0.105184239364407	0.185636080779616	0.628415300546448	1.7648659333504
"MYCO003911"	7657	0	5	5	669	669	669	668	151	0.00747384155455904	-0.0545327142463126	0.00149476831091181	0.322869955156951	1	216
"MYCO003912"	378	0	102	68	762	765	764.955882352941	662	194	0.133341023127055	0.0713344673261831	0.134590614606763	0.239171809216218	0.666666666666667	1.77703185259249
"MYCO003914"	10	0	33	23	351	351	351	319	95	0.094017094017094	0.0320105382162224	0.0911680911680912	0.188034188034188	0.696969696969697	2.0625
"MYCO003916"	6	0	85	54	735	735	735	654	198	0.115646258503401	0.0536397027025298	0.110204081632653	0.191836734693878	0.635294117647059	1.74074074074074
"MYCO003919"	416	0	275	210	675	675	675	482	99	0.407407407407407	0.345400851606536	0.285925925925926	0.56	0.763636363636364	1.95854922279793
"MYCO003922"	7	0	42	24	363	363	363	326	100	0.115702479338843	0.0536959235379714	0.101928374655647	0.173553719008264	0.571428571428571	1.7027027027027
"MYCO003923"	14	0	46	33	378	378	378	337	98	0.121693121693122	0.0596865658922501	0.108465608465608	0.222222222222222	0.717391304347826	2.04878048780488
"MYCO010064"	20	0	15	12	240	243	240.25	227	69	0.0624349635796046	0.000428407778732973	0.0551508844953174	0.138397502601457	0.8	2.50943396226415
"MYCO010078"	18	0	50	37	594	594	594	546	164	0.0841750841750842	0.0221685283742126	0.0808080808080808	0.171717171717172	0.74	2.125
"MYCO010157"	4	0	10	7	129	129	129	120	36	0.0775193798449612	0.0155128240440896	0.0697674418604651	0.162790697674419	0.7	2.33333333333333
"MYCO010186"	73	0	10	8	162	162	162	155	48	0.0617283950617284	-0.000278160739143212	0.0432098765432099	0.111111111111111	0.8	2.57142857142857
"MYCO010192"	1727	0	21	15	300	303	302.8	283	87	0.0693527080581242	0.00734615225725257	0.0653896961690885	0.138044914134742	0.714285714285714	2.11111111111111
"MYCO010236"	61	0	8	4	174	174	174	167	54	0.0459770114942529	-0.0160295443066187	0.0402298850574713	0.0689655172413793	0.5	1.71428571428571
"MYCO010397"	9	3761	18	14	234	249	247.928571428571	219	66	0.0726015557476233	0.0105949999467517	0.11668107173725	0.201382886776144	0.777777777777778	1.72592592592594
"MYCO010456"	18	0	23	19	282	282	282	260	75	0.0815602836879433	0.0195537278870717	0.0780141843971631	0.202127659574468	0.826086956521739	2.59090909090909
"MYCO010470"	1064	0	21	17	438	441	440.823529411765	417	120	0.0476381104883907	-0.0143684453124809	0.0540432345876707	0.183346677341874	0.80952380952381	3.39259259259256
"MYCO010492"	71	0	15	11	330	330	330	316	100	0.0454545454545455	-0.0165520103463262	0.0424242424242424	0.0909090909090909	0.733333333333333	2.14285714285714
"MYCO010500"	360	0	7	3	237	237	237	231	76	0.029535864978903	-0.0324706908219686	0.0253164556962025	0.0379746835443038	0.428571428571429	1.5
"MYCO010530"	18	0	10	4	162	162	162	153	50	0.0617283950617284	-0.000278160739143212	0.0555555555555556	0.0740740740740741	0.4	1.33333333333333
"MYCO010590"	51	0	10	8	255	264	256.125	247	80	0.0390434358223524	-0.0229631199785192	0.0356271351878965	0.0629575402635432	0.8	1.76712328767123
"MYCO010609"	38	0	18	12	228	228	228	211	65	0.0789473684210526	0.016940812620181	0.0745614035087719	0.144736842105263	0.666666666666667	1.94117647058824
"MYCO010616"	3	0	21	12	228	228	228	209	65	0.0921052631578947	0.0300987073570231	0.0833333333333333	0.144736842105263	0.571428571428571	1.73684210526316
"MYCO010634"	14	0	17	10	252	252	252	236	75	0.0674603174603175	0.00545376165944586	0.0634920634920635	0.107142857142857	0.588235294117647	1.6875
"MYCO010691"	3	0	13	6	189	189	189	176	57	0.0687830687830688	0.00677651298219718	0.0687830687830688	0.0952380952380952	0.461538461538462	1.38461538461538
"MYCO010749"	15	0	10	7	138	138	138	129	39	0.072463768115942	0.0104572123150704	0.0652173913043478	0.152173913043478	0.7	2.33333333333333
"MYCO010755"	131	0	10	7	186	186	186	177	55	0.0537634408602151	-0.00824311494065655	0.0483870967741935	0.112903225806452	0.7	2.33333333333333
"MYCO010787"	64	0	10	7	240	240	240	231	73	0.0416666666666667	-0.0203398891342049	0.0375	0.0875	0.7	2.33333333333333
"MYCO010959"	10	0	10	10	222	222	222	213	64	0.045045045045045	-0.0169615107558266	0.0405405405405405	0.135135135135135	1	3.33333333333333
"MYCO011028"	4	0	9	8	93	93	93	85	24	0.0967741935483871	0.0347676377475155	0.0860215053763441	0.225806451612903	0.888888888888889	2.625
"MYCO011087"	57	0	11	10	318	339	322.5	304	91	0.0341085271317829	-0.0278980286690887	0.0573643410852713	0.153488372093023	0.909090909090909	2.67567567567568
"MYCO011089"	10	0	11	8	105	105	105	96	28	0.104761904761905	0.0427553489610332	0.0857142857142857	0.2	0.727272727272727	2.33333333333333
"MYCO011116"	32	0	14	11	276	276	276	264	81	0.0507246376811594	-0.0112819181197122	0.0434782608695652	0.119565217391304	0.785714285714286	2.75
"MYCO011135"	6	0	24	17	243	243	243	220	65	0.0987654320987654	0.0367588762978938	0.0946502057613169	0.197530864197531	0.708333333333333	2.08695652173913
"MYCO011159"	13	0	15	13	285	285	285	271	82	0.0526315789473684	-0.00937497685350318	0.0491228070175439	0.136842105263158	0.866666666666667	2.78571428571429
"MYCO011290"	68	0	18	10	315	315	315	298	95	0.0571428571428571	-0.00486369865801446	0.053968253968254	0.0952380952380952	0.555555555555556	1.76470588235294
"MYCO011322"	18	0	37	26	456	459	458.884615384615	421	128	0.0806302908389909	0.0186237350381193	0.0825580420752654	0.163188332914256	0.702702702702703	1.9766497461929
"MYCO011366"	30	0	14	7	261	261	261	248	80	0.053639846743295	-0.00836670905757658	0.0498084291187739	0.0804597701149425	0.5	1.61538461538462
"MYCO011473"	57	0	17	12	192	192	192	176	52	0.0885416666666667	0.0265351108657951	0.0833333333333333	0.1875	0.705882352941177	2.25
"MYCO011489"	211	0	11	6	231	231	231	221	71	0.0476190476190476	-0.014387508181824	0.0432900432900433	0.0779220779220779	0.545454545454545	1.8
"MYCO011498"	113	0	15	11	213	213	213	200	61	0.0704225352112676	0.008415979410396	0.0610328638497653	0.140845070422535	0.733333333333333	2.30769230769231
"MYCO011507"	129	0	44	32	504	507	504.09375	463	139	0.0872853511871552	0.0252787953862836	0.0815200545533445	0.172772921703552	0.727272727272727	2.11939163498099
"MYCO011508"	58	0	17	11	363	363	363	346	109	0.046831955922865	-0.0151745998780066	0.046831955922865	0.0991735537190083	0.647058823529412	2.11764705882353
"MYCO011638"	497	0	17	13	258	258	258	241	74	0.0658914728682171	0.00388491706734545	0.0658914728682171	0.13953488372093	0.764705882352941	2.11764705882353
"MYCO011706"	12	0	11	7	168	168	168	158	49	0.0654761904761905	0.00346963467531887	0.0595238095238095	0.125	0.636363636363636	2.1
"MYCO011765"	69	0	20	14	216	216	216	197	59	0.0925925925925926	0.030586036791721	0.087962962962963	0.180555555555556	0.7	2.05263157894737
"MYCO011888"	4	0	18	13	174	174	174	157	46	0.103448275862069	0.0414417200611974	0.0977011494252874	0.206896551724138	0.722222222222222	2.11764705882353
"MYCO011954"	28	0	13	10	303	303	303	290	91	0.0429042904290429	-0.0191022653718287	0.0429042904290429	0.099009900990099	0.769230769230769	2.30769230769231
"MYCO011962"	1	4491	19	13	264	273	272.307692307692	247	76	0.0697740112994351	0.0077674554985635	0.0929378531073435	0.162711864406779	0.684210526315789	1.75075987841946
"MYCO011982"	17	0	12	8	261	261	261	250	81	0.0459770114942529	-0.0160295443066187	0.0421455938697318	0.0689655172413793	0.666666666666667	1.63636363636364
"MYCO011990"	87	0	24	17	336	342	336.352941176471	314	97	0.0713536201469044	0.00934706434603282	0.0664568030780005	0.134837355718784	0.708333333333333	2.02894736842103
"MYCO011991"	2	0	9	6	249	258	250.5	242	79	0.0359281437125748	-0.0260784120882968	0.0339321357285429	0.0538922155688623	0.666666666666667	1.58823529411765
"MYCO012023"	77	0	65	46	459	477	475.760869565217	400	119	0.136623257939228	0.0746167021383563	0.159241489604751	0.249623029472241	0.707692307692308	1.56757532281205
"MYCO012063"	204	0	21	12	411	411	411	391	125	0.0510948905109489	-0.0109116652899227	0.048661800486618	0.0875912408759124	0.571428571428571	1.8
"MYCO012077"	241	0	19	14	300	300	300	275	81	0.0633333333333333	0.00132677753246173	0.0833333333333333	0.19	0.736842105263158	2.28
"MYCO012142"	3	0	13	9	216	219	216.333333333333	198	58	0.0600924499229585	-0.00191410587791311	0.084745762711863	0.19568567026194	0.692307692307692	2.30909090909093
"MYCO012160"	4119	0	16	12	636	636	636	622	200	0.0251572327044025	-0.0368493230964691	0.0220125786163522	0.0566037735849057	0.75	2.57142857142857
"MYCO012219"	10	0	27	18	420	423	422.833333333333	392	122	0.0638549467875444	0.0018483909866728	0.0729207725660221	0.134410721324398	0.666666666666667	1.84324324324325
"MYCO012231"	62	0	33	22	423	426	425.863636363636	392	121	0.0774895933397375	0.0154830375388659	0.0795175579037242	0.147614473262887	0.666666666666667	1.85637583892618
"MYCO012237"	51	0	14	8	237	237	237	224	71	0.0590717299578059	-0.0029348258430657	0.0548523206751055	0.10126582278481	0.571428571428571	1.84615384615385
"MYCO012250"	7665	0	1	1	420	420	420	0	0	0.00238095238095238	-0.0596256034199192	1	1	1	1
"MYCO012274"	288	0	17	10	249	249	249	235	74	0.0682730923694779	0.00626653656860631	0.0562248995983936	0.108433734939759	0.588235294117647	1.92857142857143
"MYCO012306"	59	0	40	28	591	594	593.892857142857	553	172	0.0673522160081785	0.0053456602073069	0.0688556136869322	0.131156413494497	0.7	1.90480349344978
"MYCO012307"	17	0	7	4	192	192	192	186	60	0.0364583333333333	-0.0255482224675383	0.03125	0.0625	0.571428571428571	2
"MYCO012309"	8	0	25	17	288	288	288	266	83	0.0868055555555556	0.024798999754684	0.0763888888888889	0.135416666666667	0.68	1.77272727272727
"MYCO012331"	8	0	15	10	333	339	338.4	320	102	0.0443262411347518	-0.0176803146661198	0.0543735224586288	0.0957446808510638	0.666666666666667	1.76086956521739
"MYCO012395"	28	0	14	12	216	216	216	203	60	0.0648148148148148	0.00280825901394321	0.0601851851851852	0.166666666666667	0.857142857142857	2.76923076923077
"MYCO012401"	39	0	10	5	204	204	204	195	63	0.0490196078431373	-0.0129869479577343	0.0441176470588235	0.0735294117647059	0.5	1.66666666666667
"MYCO012438"	12	0	22	11	279	279	279	258	82	0.0788530465949821	0.0168464907941105	0.0752688172043011	0.118279569892473	0.5	1.57142857142857
"MYCO012468"	4	0	13	12	234	234	234	221	66	0.0555555555555556	-0.00645100024531605	0.0555555555555556	0.153846153846154	0.923076923076923	2.76923076923077
"MYCO012530"	5	0	16	12	225	225	225	210	63	0.0711111111111111	0.00910455531023951	0.0666666666666667	0.16	0.75	2.4
"MYCO012548"	18	0	17	11	375	375	375	359	115	0.0453333333333333	-0.0166732224675383	0.0426666666666667	0.08	0.647058823529412	1.875
"MYCO012601"	6	0	13	10	288	291	288.3	273	63	0.0450919181408255	-0.0169146376600461	0.0530697190426639	0.344432882414152	0.769230769230769	6.49019607843137
"MYCO012614"	890	0	18	11	228	228	228	211	65	0.0789473684210526	0.016940812620181	0.0745614035087719	0.144736842105263	0.611111111111111	1.94117647058824
"MYCO012737"	20	0	12	8	174	174	174	163	50	0.0689655172413793	0.0069589614405077	0.0632183908045977	0.137931034482759	0.666666666666667	2.18181818181818
"MYCO012801"	7	0	11	6	231	231	231	221	71	0.0476190476190476	-0.014387508181824	0.0432900432900433	0.0779220779220779	0.545454545454545	1.8
"MYCO012828"	1375	0	19	14	270	270	270	255	78	0.0703703703703704	0.00836381456949877	0.0555555555555556	0.133333333333333	0.736842105263158	2.4
"MYCO012922"	27	0	17	14	282	282	282	265	79	0.0602836879432624	-0.00172286785760919	0.0602836879432624	0.159574468085106	0.823529411764706	2.64705882352941
"MYCO012943"	33	0	42	28	531	531	531	490	151	0.0790960451977401	0.0170894893968685	0.0772128060263653	0.146892655367232	0.666666666666667	1.90243902439024
"MYCO012970"	30	0	6	5	171	171	171	165	51	0.0350877192982456	-0.026918836502626	0.0350877192982456	0.105263157894737	0.833333333333333	3
"MYCO012998"	11	0	18	11	204	204	204	189	59	0.0882352941176471	0.0262287383167755	0.0735294117647059	0.132352941176471	0.611111111111111	1.8
"MYCO013018"	2846	5	12	9	87	87	87	78	20	0.137931034482759	0.075924478681887	0.103448275862069	0.310344827586207	0.75	3
"MYCO013022"	1202	0	22	17	315	315	315	295	90	0.0698412698412698	0.00783471404039823	0.0634920634920635	0.142857142857143	0.772727272727273	2.25
"MYCO013032"	41	0	24	15	390	393	390.2	368	116	0.061506919528447	-0.000499636272424654	0.0568939005638134	0.108149666837519	0.625	1.9009009009009
"MYCO013098"	30	0	21	17	321	321	321	301	91	0.0654205607476635	0.00341400494679195	0.0623052959501558	0.149532710280374	0.80952380952381	2.4
"MYCO013136"	10	0	32	25	330	333	332.76	299	81	0.0961654044957327	0.0341588486948611	0.101454501742998	0.26974395961053	0.78125	2.65876777251185
"MYCO013190"	296	0	12	10	210	210	210	200	61	0.0571428571428571	-0.00486369865801446	0.0476190476190476	0.128571428571429	0.833333333333333	2.7
"MYCO013196"	6	0	8	4	201	201	201	194	63	0.0398009950248756	-0.022205560775996	0.0348258706467662	0.0597014925373134	0.5	1.71428571428571
"MYCO013197"	87	0	15	9	276	279	278.666666666667	263	84	0.0538277511961722	-0.00817880460469943	0.0562200956937811	0.0956937799043074	0.6	1.70212765957445
"MYCO013198"	12	0	16	14	255	255	255	240	71	0.0627450980392157	0.000738542238344086	0.0588235294117647	0.164705882352941	0.875	2.8
"MYCO013208"	13	0	20	15	264	273	272.4	231	70	0.0734214390602056	0.011414883259334	0.151982378854625	0.229074889867841	0.75	1.50724637681159
"MYCO013221"	5	0	16	11	306	306	306	291	91	0.0522875816993464	-0.0097189741015252	0.0490196078431373	0.107843137254902	0.6875	2.2
"MYCO013224"	28	0	21	14	189	189	189	165	50	0.111111111111111	0.0491045553102395	0.126984126984127	0.206349206349206	0.666666666666667	1.625
"MYCO013312"	93	0	25	14	312	312	312	288	90	0.0801282051282051	0.0181216493273335	0.0769230769230769	0.134615384615385	0.56	1.75
"MYCO013395"	283	0	31	19	627	642	630.157894736842	596	190	0.049194019878059	-0.0128125359228126	0.0542052952476403	0.0954647957905285	0.612903225806452	1.76117103235748
"MYCO013566"	7	0	23	17	267	267	267	246	73	0.0861423220973783	0.0241357662965067	0.0786516853932584	0.179775280898876	0.739130434782609	2.28571428571429
"MYCO013697"	79	0	16	13	225	225	225	210	62	0.0711111111111111	0.00910455531023951	0.0666666666666667	0.173333333333333	0.8125	2.6
"MYCO013705"	60	0	30	22	387	390	389.863636363636	358	108	0.0769499825113677	0.0149434267104961	0.0817302086976789	0.168940188877229	0.733333333333333	2.06704707560629
"MYCO013724"	861	0	12	10	243	243	243	231	71	0.0493827160493827	-0.0126238397514889	0.0493827160493827	0.123456790123457	0.833333333333333	2.5
"MYCO013770"	13	0	13	9	183	183	183	171	53	0.0710382513661202	0.00903169556524862	0.0655737704918033	0.131147540983607	0.692307692307692	2
"MYCO020078"	5	0	23	17	207	207	207	186	54	0.111111111111111	0.0491045553102395	0.101449275362319	0.217391304347826	0.739130434782609	2.14285714285714
